,Stegen_ICR_5_pp1_Nov20_1_01_24960,Stegen_ICR_6_pp2_Nov20_1_01_24949,Stegen_ICR_7_pp1_Nov20_1_01_24969,Stegen_ICR_7_pp2_Nov20_1_01_24970,Stegen_ICR_7_pp3_Nov20_1_01_24952,Stegen_ICR_8_pp1_Nov20_1_01_24966,Stegen_ICR_8_pp2_Nov20_1_01_24959,Stegen_ICR_9_pp1_Nov20_1_01_24951,Stegen_ICR_9_pp2_Nov20_1_01_24946,Stegen_ICR_9_pp3_Nov20_1_01_24955,Stegen_ICR_10_pp2_Nov20_1_01_24965,Stegen_River_at_ICR2p1_Nov20_1_01_24962,Stegen_River_at_ICR2p2_Nov20_1_01_24968,Stegen_River_at_ICR3_Nov20_1_01_24971,Stegen_River_at_ICR6_Nov20_1_01_24958,Stegen_River_at_ICR7_Nov20_1_01_24945,Stegen_River_at_ICR8_Nov20_1_01_24957,Stegen_River_at_ICR9_Nov20_1_01_24956,Stegen_ICR_1_pp1_Nov20_1_01_24967,Stegen_ICR_2_pp1_Nov20_1_01_24953,Stegen_ICR_3_pp1_Nov20_1_01_24944,Stegen_ICR_4_pp1_Nov20_1_01_24961
502.2758624,0,0,0,2548644.5,0,0,0,0,0,0,0,0,0,0,1506989.4,0,0,0,0,0,0,2242647.5
502.2761931,0,0,2293565.3,0,1780947.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502.2768016,0,2718289.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502.4687002,1771092.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502.7446563,0,0,0,0,0,0,0,1679852.4,2102889,2204302.3,0,2699523,0,0,2151714.3,3411699.3,2684839.5,2744448,0,1866546.9,1998369.5,1956085.5
502.7496085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1836579.5,0,0,0,0,0,0,0
502.7544561,0,0,0,0,0,0,0,1484271.1,1517163.6,0,0,0,0,0,0,0,0,0,0,0,0,0
502.7549176,0,0,0,0,0,0,0,0,0,0,0,2147589.5,1771208.9,0,1799972.9,2473718,0,0,1452490.4,1409333.5,1917987.3,0
502.7574306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2077430.6,0,0,0,0,0,1958649.9
502.7582372,0,0,0,0,0,0,0,0,0,0,1349001.6,0,0,0,0,0,0,1461380.4,0,0,0,0
502.7676702,0,0,0,2168415,2288458.5,1544154.6,1829533,0,1719663.3,0,0,3366152.8,2939597.5,3992693.5,0,0,0,0,0,0,2691109.5,0
502.7680275,0,0,1959850.5,0,0,0,0,0,0,0,0,0,0,0,1619752.1,2980089.8,0,0,3229646,0,0,3386621.3
502.7683347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681031.6,0,0,0,0
502.7686024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2039609,0,0
502.7740586,0,0,1443755.9,2221153.3,2157900.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502.7743802,0,2286063.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678079.5
502.7747208,0,0,0,0,0,1635292.6,0,0,0,0,0,0,0,0,0,0,0,1548809.8,0,0,0,0
502.7819881,0,0,0,0,0,0,0,0,0,1415324.9,0,1965324.4,0,0,2741547.8,1847549.5,2179509.8,0,0,0,0,0
502.7824625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963404.3,0,0,0,0
502.7859688,0,0,0,0,0,0,0,0,0,0,0,0,0,1354874.8,0,0,0,0,0,0,0,0
502.7912443,0,0,0,0,0,1385441.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502.7920904,0,1712885.4,0,0,0,0,1755299.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502.7925065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1623567.5,0,0,0,0
502.7955054,0,0,1454256.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502.7962603,0,0,0,1363049.9,0,2279906.8,2248356.5,4382714,2977911,0,3241618.8,1986320,1925335.5,0,3189551.3,1387265.4,3540923.5,0,0,0,0,3196167
502.7965329,0,0,0,0,0,0,0,0,0,4027042.8,0,0,0,0,0,0,0,3358352.8,0,0,0,0
502.7967885,2257338.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502.8907396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396056.8,0,0
502.8971287,12369370,0,0,0,1614698.3,0,0,0,0,0,0,0,0,0,0,0,0,0,3399153.8,0,3289659.8,0
502.8974075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9264474,0,0
502.9383481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2235901.3,0,0,0
502.9584052,1846764.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503.0468345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834517.5,0
503.0830911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2230363.5,0
503.0863939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385254.4,0,0,0
503.1192247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514287.5,0,0,0
503.1195517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660762.1,0,0,0,0,1720673.9,0
503.1283629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2890134.5,0,0
503.1402976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642085.4,0
503.1406628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459609.6,0,0
503.1555736,0,0,0,1397747.1,1534890,0,0,0,1502680.5,0,0,0,1561430.8,1459942.6,0,0,1434182.8,0,0,0,0,0
503.1561134,0,0,0,0,0,0,0,1382231.5,0,1441072.5,0,2110314.8,0,0,1408648.9,2072676.3,0,0,0,0,2358888.3,1489280.8
503.1570367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489821.8,0,0
503.1617675,122175024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40608316,24718752,12519017,0
503.1921567,1872949.6,0,0,2020097.1,0,1551700.5,0,0,1562850.5,0,0,1419635.8,1563235.6,1437425.3,2098578,1691758.3,1743445,1748242.3,2291267.8,0,0,1825677
503.1924115,0,0,0,0,0,0,0,1775201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503.2129969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375817.6,0,0,0
503.2285146,0,0,0,0,0,0,0,0,0,0,0,1927548.9,0,0,0,1610104.1,1376867.4,0,0,0,0,1493913.3
503.2289354,0,0,0,0,0,0,0,0,1652460.4,0,0,0,0,0,0,0,0,0,0,0,0,0
503.2467825,0,0,0,0,2364352.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2202805,0,0
503.3987676,1829494.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503.4154966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759579.8,0,0,0,0
503.4645282,0,3535821.8,2766405.3,2938217.5,2752502.8,1801250.9,2536791.5,0,0,0,0,1673656.5,0,0,0,0,0,0,0,0,0,1539049.5
503.766504,0,0,0,0,0,0,0,0,1400190.4,0,0,0,0,0,0,0,0,0,0,0,0,0
503.767659,0,0,0,0,0,0,0,0,0,2683939,0,0,0,0,0,0,0,0,0,0,0,0
503.7701011,0,1496881.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488695,0,0,0,0,0
503.7705887,0,0,0,0,0,0,2775977.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503.7709022,0,0,0,0,0,2459387.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503.7711803,0,0,0,0,0,0,0,0,0,0,3924869.3,0,0,0,0,0,0,0,0,0,0,0
503.7730896,0,0,0,0,0,0,0,0,2289024.3,0,0,0,0,0,0,0,0,0,0,0,0,0
503.7737136,0,0,0,0,0,0,0,1707512.4,0,2488357.5,0,0,0,0,0,0,0,0,0,0,0,0
503.7986689,0,0,0,0,0,1769219.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503.8064782,0,0,0,1365485.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503.8948336,3104529.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503.8955293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558791.5,0,0,0
503.8959376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031197.3,0,0
504.1168775,0,0,0,1910373.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504.1173796,0,2724002.5,2028758.6,0,0,3745632.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504.1297728,0,0,0,1402218.8,0,1412452.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504.1303142,0,1975974.8,0,0,1466526.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504.7562262,0,0,0,0,0,0,0,2205687.8,2747019.5,0,0,0,0,0,1498391.8,0,1875388,2861338.3,0,0,0,1685923.6
504.7567444,0,0,0,0,0,0,1441973.6,0,0,2313647.3,2070149.6,0,0,0,0,0,0,0,0,0,0,0
504.780901,0,0,0,1371240.6,1365061.5,0,0,0,2160786.3,2806201,0,0,0,0,0,0,0,0,0,0,0,0
504.7813733,0,0,0,0,0,3657763.5,2917564.5,3535358.5,0,0,0,0,0,0,1676061.9,0,0,0,0,0,0,0
504.781758,0,0,0,0,0,0,0,0,0,0,4488332,0,0,0,0,0,0,0,0,0,0,0
504.7822338,0,1532797.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504.7847721,0,0,0,0,0,0,0,0,0,0,1545357,0,0,0,0,0,0,0,0,0,0,0
504.7894205,0,0,0,0,0,0,0,0,2270356.8,0,0,0,0,0,0,0,0,0,0,0,0,0
504.7987259,0,0,0,0,0,0,1379521.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504.8002716,0,2290563.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504.871859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2445117,0,0,0,0,1792400.5,0
504.8724574,0,0,0,0,0,0,0,0,0,0,0,1460510.1,0,0,0,0,0,0,0,0,0,0
504.8911946,0,0,0,0,0,0,0,0,1598896.4,0,0,0,0,0,0,0,0,0,0,0,0,0
505.0621599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515533.1
505.0624619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2442673.5,0
505.0983046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497783.8,0
505.0986055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763415.1,0,0,0
505.1348524,1464218.5,0,1442489.3,0,0,0,0,1754714.3,0,0,0,2005345.3,0,0,0,1707909.5,0,0,0,0,0,0
505.1352306,0,0,0,1614835.8,0,0,0,0,2071282.8,0,0,0,1490975,0,1494390,0,0,0,2403425.3,2054813.9,2235582.3,1694246.3
505.155984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802343.1,0,0,0
505.1662052,2789028.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505.1715308,2949286.3,0,1576129.4,1690626.1,2430379.3,1640086.9,0,0,2627836.5,0,0,2184042.5,2663468.5,1905983,1864575,2556303.8,0,1914790.6,2436203.5,1684903.1,2720196.5,2751539
505.1719308,0,0,0,0,0,0,0,0,0,0,1619700.9,0,0,0,0,0,2035041.4,0,0,0,0,0
505.2078982,2067633.8,0,1504201.5,1576976.4,1820084.8,1530017.6,1447217.5,0,1867526.5,0,0,2210676,2438713.5,2385738,2560904.3,2325401.8,1995119.9,0,2301045.5,0,0,2172479.5
505.2082949,0,0,0,0,0,0,0,2227309.3,0,0,0,0,0,0,0,0,0,1765299,0,1857456.8,0,0
505.2086304,0,0,0,0,0,0,0,0,0,1649253.8,0,0,0,0,0,0,0,0,0,0,1709258.9,0
505.2439347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1757073.1,1515171.6,1666942,0,0,0,0,0
505.2443083,0,0,0,0,0,0,0,0,0,0,0,1452669.1,0,0,0,0,0,0,0,0,0,0
505.2446483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772479.5,0,1477562.1,0,0
505.2449133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576064,0,0,0
505.2809468,0,0,0,0,0,0,0,1668864.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505.727183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654591.5,0,0,0,0,0
505.7275717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3058275.8,0,0,0,0
505.7333852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591362,0,0,0,0,0
505.7586622,1932130,0,0,0,0,0,2240457.5,4683516.5,4937116.5,0,5164437.5,2067457,0,0,3865105.3,2140722,4811852,5003374.5,0,0,0,1510398
505.7590448,0,0,0,0,0,0,0,0,0,6238021,0,0,0,0,0,0,0,0,0,0,0,0
505.7653075,0,0,0,0,0,0,0,2100990,1471902.3,2005319.9,2371991,0,0,0,0,0,0,0,0,0,0,0
505.7793523,0,0,0,0,0,0,0,1484801.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505.7799179,0,0,0,0,0,0,0,0,0,0,1508507.1,0,0,0,0,0,0,0,0,0,0,0
505.7922827,0,0,0,2790647.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505.792622,0,0,2650187.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505.7931638,0,2983886.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505.7957236,0,0,0,3983608.8,2722384,4750673,2859476,0,0,0,2137503.5,0,0,0,0,0,0,0,0,0,0,0
505.7960188,1527662,0,2699852.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505.7984582,0,0,0,0,0,4973905.5,0,2298118.5,3104167.3,2721109.3,3961248.3,0,0,0,0,0,0,0,0,0,0,0
505.7988028,0,0,0,0,0,0,3764692.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505.8004478,0,0,0,5782778.5,0,0,0,0,0,0,0,0,3835666.5,4358142.5,0,0,0,0,0,0,0,4038924.8
505.8042736,12364145,25717970,30982734,34103548,27208274,36588884,34409944,17171208,13047209,13626200,19168674,11686925,13322004,11371520,8637981,8856126,6364254.5,5367934,14923036,0,8994866,12345614
505.8046544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4235338.5,0,0
506.258398,0,0,0,0,0,0,0,0,1472804.6,0,0,0,0,0,0,0,2303253,0,0,0,0,0
506.2587968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936525.6,0,0,2406681.8,0,0,0,0
506.2591685,0,0,0,0,0,0,0,1827710.1,0,1867793.3,1841185.1,0,0,0,0,0,0,0,0,0,0,0
506.2956126,0,0,0,0,0,2065894.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506.2961157,0,0,2272956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506.2983001,0,0,0,0,0,0,0,0,0,0,1632812.1,0,0,0,0,0,0,0,0,0,0,0
506.3040316,2681361.3,4639099,6527678,8208834.5,5394136,7843305.5,6582881.5,0,0,0,4350510,2108045,2808780,3184792.8,2041496.8,0,0,0,2700712.5,0,2280841.5,0
506.3044112,0,0,0,0,0,0,0,3475337.8,2667569.3,2508067.8,0,0,0,0,0,1792200.6,2336551.8,0,0,0,0,2325436
506.7251972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1805754.8,0,0,0,0
506.7257085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462226,0,0,0,0,0
506.7361024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760702.5,0,0,0,0
506.7560237,0,0,0,0,0,0,0,2221567,0,0,0,0,0,0,0,0,0,1472197.4,0,0,0,0
506.7568831,0,0,0,0,0,0,0,0,2506412.3,0,0,0,0,0,2094345.4,0,0,0,0,0,0,0
506.7573629,0,0,0,0,0,0,0,0,0,3347677.5,1547438.9,0,0,0,0,0,1638878.9,0,0,0,0,0
506.7716832,0,0,0,0,0,2396278.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506.7751057,0,3843099,2759463,2345087,3181399.5,3630711.5,4290277,0,6039217.5,0,0,4072710.5,3277946.3,1639722.3,4855566,2692939,4835814,0,0,0,2983131.8,2932320.3
506.775493,3321513.5,0,0,0,0,0,0,5518340,0,7066853,7077556,0,0,0,0,0,0,4291020,1679404.5,0,0,0
506.7791964,0,0,2151207.8,1846912.9,0,5107320.5,0,0,0,0,2535093.3,0,2559611.8,0,0,0,0,0,0,0,0,0
506.7796305,0,0,0,0,0,0,0,0,0,0,0,0,0,1792811.6,0,0,0,0,0,0,0,0
506.7814909,0,0,0,0,0,0,2031334.9,0,2679987,0,0,0,0,0,0,0,1755112.6,0,1414702.3,0,2470620.8,0
506.7819384,1644203.6,0,0,0,0,0,0,2655237.8,0,2693863.8,2157238,0,2004092.8,0,0,0,0,0,0,0,0,0
506.7884606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1613264.6,0,0,0,0
506.7902099,0,0,0,1551749.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506.7936024,0,0,0,0,0,2125437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1607014.6
506.8020623,3740850.3,0,9728813,9173642,0,10344064,0,0,3094712.8,0,0,3220749.5,3898500.3,3360050.8,2561812.5,0,1623536.9,1738965.3,4424244,1551179.6,2914272.5,3650153.5
506.8025094,0,7536164.5,0,0,7912287,0,8643309,5201931,0,4151536,4534972,0,0,0,0,2729298.5,0,0,0,0,0,0
506.8055548,0,0,0,3049099.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506.8218125,0,0,1486129.3,0,0,1585797.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506.867798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2374214.5,0,0,0
506.9149376,0,0,0,0,1435005.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506.9891967,0,0,0,0,0,0,0,0,0,0,0,1447229.9,0,0,0,0,0,0,0,0,0,0
507.0408836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125066,0
507.0780483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2166544.5,0
507.0786484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415838.8,0,0,0,0,0,0
507.1140271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001832.6,0,0,0,0,0,0
507.1145785,1508375.4,0,0,0,1622452.1,0,0,0,1749773.8,0,0,0,0,1910163.6,0,0,0,0,3938955.5,0,0,1728471
507.115028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2213143,0
507.1508047,3124003,0,2313594.8,1659670.1,0,1636073.5,0,2385509.3,1869591.6,2192255.8,0,2652007.5,2390790,2695583,2049899.3,3054002.8,1728638.4,0,2664085.8,1802661.4,0,0
507.1511378,0,0,0,0,2310078,0,2306894.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2798365.5,2876131.8
507.1515402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508942.6,0,0,0,0
507.1866958,0,0,0,2131236.5,2143176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.1871616,3020591,1547175.8,2266498.8,0,0,2016500.5,1369944.9,0,2898209.5,1787918.6,1435179.3,2700657,3151123.5,2346410.3,2288500.3,3468220.8,2153101.3,0,3269280,2351534.5,2953507.8,0
507.1874879,0,0,0,0,0,0,0,2041454.8,0,0,0,0,0,0,0,0,0,2325595.3,0,0,0,2812656.5
507.223512,1850170.8,0,0,0,0,0,0,1712632,1489451.4,0,0,0,1757985.1,2073525.5,1881469.3,2201542.8,1766044.3,0,2496170.3,0,0,1821949.3
507.2238314,0,0,0,0,0,0,0,0,0,0,0,1683834.5,0,0,0,0,0,0,0,0,1777194.1,0
507.2564443,0,0,0,0,0,0,0,0,0,1507499.1,0,0,0,0,0,0,0,0,0,0,0,0
507.2751926,0,0,0,0,0,0,1663601.6,1954949.3,3157817.5,0,0,0,0,0,1749130.1,1837013.3,2001073.3,1481081.8,0,0,1434163.1,0
507.2755492,0,0,0,0,0,0,0,0,0,3025331,3184453,1592199.9,0,0,0,0,0,0,0,0,0,0
507.2810702,0,0,0,0,0,0,0,0,2150203,0,0,0,0,0,0,0,0,0,0,0,0,0
507.302183,0,1676495.1,0,0,1661415.6,0,0,1538956.4,0,0,0,0,0,0,0,0,0,0,1761472.3,0,0,0
507.4400482,0,0,0,1514634.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.4404346,0,2110974.8,0,0,0,1428801.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.6945464,0,0,0,0,0,0,1468392.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.7499009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693183.9,0,0,0,0,0,0,0
507.7504435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752863.8,0,0,0,0
507.7532335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904416.8,0,0,0,0
507.7574533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505671.5,0
507.7583973,4762601,0,5829634.5,4683787,5616742,8834979,10786810,13464834,11399101,0,0,11023877,8528361,6651485,15208450,8889435,14494582,0,4023104.3,5146177.5,0,11891641
507.7587556,0,4634476.5,0,0,0,0,0,0,0,13463163,13918164,0,0,0,0,0,0,15168291,0,0,0,0
507.7647344,6602731,7930734.5,9786372,10640398,11103336,13045669,13369340,15840516,12234687,0,0,11920902,12175851,12510815,16642052,7988316.5,13704057,15725349,7989058,0,0,15328187
507.7650699,0,0,0,0,0,0,0,0,0,13745790,16330709,0,0,0,0,0,0,0,0,4912195,1522824.8,0
507.7727786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545477.6,1994847,0,2004007.5,0,0,0,0
507.77349,2072557.8,0,0,0,0,1724327.3,1612542.6,0,0,0,3241432,1798664.8,0,0,0,0,1990524.5,0,0,1355845.1,0,0
507.773867,0,0,0,0,0,0,0,2379014.5,2936769.3,3818625.3,0,0,0,0,0,0,0,0,0,0,0,0
507.7794187,0,0,0,0,0,0,0,0,1773506.6,0,0,0,0,0,0,0,0,0,0,0,0,0
507.7858124,0,0,3959816.5,3828758.3,0,2415019,0,0,0,0,0,1820684,2165747,2819173.5,1730312.8,0,0,0,0,0,0,0
507.7862407,0,5107574,0,0,3226733.5,0,0,0,0,0,0,0,0,0,0,0,0,1587628.3,0,0,0,3161026.8
507.7866406,0,0,0,0,0,0,2747394.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.794614,0,0,0,1961498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.794952,0,0,1494026.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.7991156,0,0,0,1887771.8,0,0,0,0,0,0,0,0,0,1429609.6,0,0,0,0,0,0,0,0
507.7996787,0,2062458.4,2040843.5,0,2936945.3,1694383.4,0,0,0,0,0,0,2133496.3,0,0,0,0,0,0,0,0,1994695.4
507.8001284,0,0,0,0,0,0,2173446.3,0,0,0,0,0,0,0,0,0,0,0,1392460,0,0,0
507.8040319,0,0,0,1361693.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.8168332,2010619.9,0,4669455.5,4325411,3787382,2843572.5,0,0,0,1701267.1,0,3577364,4238846.5,4149871,3202576.5,2521707.3,2601358.3,0,2141008.8,0,0,4637645.5
507.8172373,0,3055488.5,0,0,0,0,2932235,0,0,0,1542117,0,0,0,0,0,0,1994551.3,0,1912144.4,0,0
507.9102787,2800666.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.9166476,5098524.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508.0403876,1462852.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508.236175,3008645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508.2582971,0,0,0,1470678.1,0,0,0,0,0,0,0,1797254.5,0,0,0,2334949.3,0,0,0,0,0,0
508.2587873,0,0,0,0,1645297.6,1591868.1,0,2671491.8,2529861.3,0,0,0,1592740.6,0,3018878,0,2596419.3,0,0,0,0,1957481.1
508.2592777,0,0,0,0,0,0,1943688.8,0,0,2930506.8,2096745.8,0,0,0,0,0,0,2455634.5,0,0,0,0
508.2643335,0,0,0,0,0,0,0,1487237.1,0,0,0,1651336.1,0,0,0,0,0,0,0,0,0,1945707.1
508.264757,0,0,0,0,0,0,0,0,0,0,1607787.3,0,0,0,0,0,0,0,0,0,0,0
508.2650496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423828.6,0,0,0,0
508.2655568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977926.1,0,0,0,0,0
508.2739975,0,0,0,0,0,0,0,0,1914441.3,1874257,1887854.1,0,0,0,0,0,0,0,0,0,0,0
508.7352754,0,0,0,0,0,0,0,1958910.6,1650630.8,0,0,0,0,0,4183284,0,0,0,0,1676859.6,0,0
508.7356547,0,0,0,0,0,0,0,0,0,2099729.3,0,2392834.5,0,0,0,3263849.5,4214023.5,4329595,0,0,0,1820433.6
508.7418925,2000170.6,0,0,0,0,0,1489682.6,3333632.5,3482312.5,3053588,0,4531972,2994010.5,1694099.1,4245749.5,3532139.3,4408586,0,0,1966397.3,0,3830035.8
508.7423081,0,0,0,0,0,0,0,0,0,0,2671868.8,0,0,0,0,0,0,5195901,0,0,0,0
508.7482065,1627436.8,0,1444319.3,0,1621371.9,0,1501460.5,2865154,0,1639446.6,0,3902213.8,2855772.8,2246549.3,3623159.3,3339629,3086604.8,3341439.3,1841238,1841470.9,0,3855638
508.748486,0,0,0,0,0,0,0,0,2416842.3,0,0,0,0,0,0,0,0,0,0,0,0,0
508.7537173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532152.6,0,1660174.9,0,0,0,0,0
508.7543892,0,0,0,0,0,0,0,0,0,0,0,0,2354527.3,2867095.3,0,0,0,0,0,0,0,0
508.7566174,0,0,1548769,0,2070910.1,0,3582230.8,0,0,0,0,3557128,0,0,4550905.5,3158383.3,4168976.3,4814978.5,0,0,0,3940633
508.7570342,1518895.6,0,0,1636769.3,0,2806997.8,0,4053508.3,0,5281818.5,5169409,0,0,0,0,0,0,0,0,1476929.1,0,0
508.7573779,0,5674183,0,0,0,0,0,0,2685132.8,0,0,0,0,0,0,0,0,0,0,0,0,0
