Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Stegen_ICR_5_pp1_Nov20_1_01_24960,Stegen_ICR_6_pp1_Nov20_1_01_24954,Stegen_ICR_6_pp2_Nov20_1_01_24949,Stegen_ICR_6_pp3_Nov20_1_01_24963,Stegen_ICR_7_pp1_Nov20_1_01_24969,Stegen_ICR_7_pp2_Nov20_1_01_24970,Stegen_ICR_7_pp3_Nov20_1_01_24952,Stegen_ICR_8_pp1_Nov20_1_01_24966,Stegen_ICR_8_pp2_Nov20_1_01_24959,Stegen_ICR_8_pp3_Nov20_1_01_24947,Stegen_ICR_9_pp1_Nov20_1_01_24951,Stegen_ICR_9_pp2_Nov20_1_01_24946,Stegen_ICR_9_pp3_Nov20_1_01_24955,Stegen_ICR_10_pp1_Nov20_1_01_24948,Stegen_ICR_10_pp2_Nov20_1_01_24965,Stegen_ICR_10_pp3_Nov20_1_01_24950,Stegen_River_at_ICR2p1_Nov20_1_01_24962,Stegen_River_at_ICR2p2_Nov20_1_01_24968,Stegen_River_at_ICR3_Nov20_1_01_24971,Stegen_River_at_ICR6_Nov20_1_01_24958,Stegen_River_at_ICR7_Nov20_1_01_24945,Stegen_River_at_ICR8_Nov20_1_01_24957,Stegen_River_at_ICR9_Nov20_1_01_24956,Stegen_River_at_ICR10_Nov20_1_01_24964,Stegen_ICR_1_pp1_Nov20_1_01_24967,Stegen_ICR_2_pp1_Nov20_1_01_24953,Stegen_ICR_3_pp1_Nov20_1_01_24944,Stegen_ICR_4_pp1_Nov20_1_01_24961
407.134953677012,20,24,9,0,0,0,0,0,CHO,Lignin,408.142230143892,-0.484572723923514,2,0,0,0,2582082.3,0,0,0,0,4252267.5,0,0,0,4719804.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407.135294384099,21,28,4,0,0,2,0,0,CHOS,Lignin,408.142570850979,0.80833572634289,3,0,2481021.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1466774.3,0,0,0,0,0,0,0,0,0,0,0,0
407.138106749053,17,28,9,0,0,1,0,0,CHOS,Protein,408.145383215933,0.0489329741143969,3,1327819.5,0,0,0,0,0,1385594.6,0,0,0,0,0,0,0,0,0,0,0,2032239.3,0,0,0,0,0,1364611.6,1613286.5,0,0
407.138381686222,0,0,0,0,0,0,0,0,,None,408.145658153102,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698090.6,0
407.156524634819,20,29,3,2,0,1,1,0,CHONSP,Lignin,408.163801101699,-0.37018005705762,3,0,0,0,0,0,0,3397505.3,0,0,0,0,2048030.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2276145.5,0
407.167889968186,17,32,5,2,0,2,0,0,CHONS,Lipid,408.175166435066,0.237870996434577,1,0,0,0,0,0,0,0,0,0,9624404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407.168715296813,25,28,3,0,0,1,0,0,CHOS,UnsatHC,408.175991763693,-0.186950224354304,4,5975766,0,8466414,2280011,5051275,3198747,9161094,4179274,5921398,0,11933531,17581602,0,2173956.8,2642724.5,2883488.3,4715433,5243526.5,6801015,5639389.5,25022156,7906816.5,8576686,0,4778894,11473902,25621302,4928893.5
407.168957998976,0,0,0,0,0,0,0,0,,None,408.176234465856,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9063620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407.169388795433,0,0,0,0,0,0,0,0,,None,408.176665262313,0,2,0,2790790.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407.171087228464,21,28,8,0,0,0,0,0,CHO,Lignin,408.178363695344,0.132736716225723,2,4035287,0,0,0,2595723.8,2382619.5,3369862.5,0,0,0,0,0,0,0,0,0,4143017.8,3376775.3,2907767.5,3667678,0,3948033,0,2076340.9,4432783,0,0,3189630
407.171320448698,21,28,8,0,0,0,0,0,CHO,Lignin,408.178596915578,-0.438631471093713,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2121509.5,0,0,0,0,0,0,0,0,0,0,0,0,0
407.207551818745,22,32,7,0,0,0,0,0,CHO,Lignin,408.214828285625,-0.0610064195747021,2,0,0,0,0,0,0,0,0,0,0,1548133.5,1308459.5,0,0,0,0,1574580.5,1526160.8,0,1746664.4,1789654.3,1547273.5,0,0,1998747.3,0,0,1302919.9
407.208130725042,0,0,0,0,0,0,0,0,,None,408.215407191922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470267.5,0,0,0,0,0
407.210559308773,21,33,4,2,0,0,1,0,CHONP,Lipid,408.217835775653,-0.102169844308758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696668.4,0,0,0
407.281450691109,25,36,1,4,0,0,0,0,CHON,UnsatHC,408.288727157989,0.452230244186528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1593376.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407.300962995032,0,0,0,0,0,0,0,0,,None,408.308239461912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253575.6,0,0,0,0,0,0,0,0,0,0,0,0
407.30169047678,0,0,0,0,0,0,0,0,,None,408.30896694366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1608485.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407.309941846178,0,0,0,0,0,0,0,0,,None,408.317218313058,0,1,0,0,0,0,0,0,0,0,0,0,0,1624645.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407.323083360742,0,0,0,0,0,0,0,0,,None,408.330359827622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2199781,0,1577187.1,0,0,0,0,0,0,1326372.5,0,0,0,0,0,0
407.323483746593,0,0,0,0,0,0,0,0,,None,408.330760213473,0,0,0,0,0,0,0,0,0,0,0,0,0,1300168.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407.779625412634,0,0,0,0,0,0,0,0,,None,408.786901879514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3117211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407.779883958073,0,0,0,0,0,0,0,0,,None,408.787160424953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538070.8,0,0,0,0,0,0,0,0,0,0,0,0
407.781539703075,0,0,0,0,0,0,0,0,,None,408.788816169955,0,0,0,0,0,0,0,0,0,0,0,5791782.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407.78221857586,0,0,0,0,0,0,0,0,,None,408.78949504274,0,0,0,0,0,0,1976361,1707951.1,0,0,0,0,0,0,0,0,0,0,2544220.3,2100517.3,1552657.8,1861513.8,0,2334351,0,0,1597022.9,1334149.6,0,3495460.3
407.782502562772,0,0,0,0,0,0,0,0,,None,408.789779029652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862778.5,0,1460478.5,0,0,0,1701155.3,0
407.782819420165,0,0,0,0,0,0,0,0,,None,408.790095887045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960091.6,0,1364055.6,0,0,0,0,0,0,0,1959227.5,0,0,0,0
407.791936282112,0,0,0,0,0,0,0,0,,None,408.799212748992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293213.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407.799092206242,0,0,0,0,0,0,0,0,,None,408.806368673122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824927.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407.799501751625,0,0,0,0,0,0,0,0,,None,408.806778218505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486428.6,0,0,0,0,0,0,0,0,0,0,0,0
407.808626882364,0,0,0,0,0,0,0,0,,None,408.815903349244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442861.4,0
407.81400615946,0,0,0,0,0,0,0,0,,None,408.82128262634,0,0,0,0,0,0,0,0,0,0,0,14715954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407.814782155846,0,0,0,0,0,0,0,0,,None,408.822058622726,0,0,9365429,0,17998004,19536112,15446065,16893878,18475630,25738782,20391742,0,14542850,9371332,11507022,0,14953003,2161249.3,6622309.5,7364397.5,5885722,6220179,4315011.5,4520598.5,4681609.5,5221698.5,5415018,1957517.6,5240879.5,6054445
407.815105304167,0,0,0,0,0,0,0,0,,None,408.822381771047,0,0,0,11062317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407.817096107719,0,0,0,0,0,0,0,0,,None,408.824372574599,0,0,0,0,0,0,0,0,0,0,0,4304946.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407.817886934039,0,0,0,0,0,0,0,0,,None,408.825163400919,0,0,2238902,0,1980341.4,1870577.5,2007346.1,0,2424943.8,2888734.5,3483455.3,0,3852290.5,3783364.5,0,0,3539500.3,0,2594406.5,1894190.5,0,3001747.8,2936196.5,4216471,3103114.5,3061571.3,1750123,1909902.4,2541105,0
407.818218429874,0,0,0,0,0,0,0,0,,None,408.825494896754,0,0,0,4662318,0,0,0,0,0,0,0,0,0,0,4680015,1447588.4,0,3546722.3,0,0,0,0,0,0,0,0,0,0,0,0
407.823419001842,0,0,0,0,0,0,0,0,,None,408.830695468722,0,0,0,0,0,0,0,0,0,0,0,42595380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407.824238697038,0,0,0,0,0,0,0,0,,None,408.831515163918,0,0,21120952,0,29544632,29165812,23654452,20002746,32889458,41143840,45610816,0,47335428,39560904,41764176,6869670,42523184,11817060,23813224,20119344,13588252,26657174,28401542,23789208,23039884,27473220,15815789,10284176,17531956,19942960
407.824676237556,0,0,0,0,0,0,0,0,,None,408.831952704436,0,0,0,32388144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407.829836894373,0,0,0,0,0,0,0,0,,None,408.837113361253,0,0,0,0,0,0,0,0,0,0,0,14922807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407.830615791202,0,0,0,0,0,0,0,0,,None,408.837892258082,0,0,8187834.5,0,15880377,0,18497590,19691450,20011636,17882658,17475396,0,11616262,9801416,8084817.5,0,10385969,0,10361962,11214642,9856798,7559575.5,9303944,5743258,6029198.5,4434246,10697839,0,8410166,9811505
407.830849097628,0,0,0,0,0,0,0,0,,None,408.838125564508,0,0,0,0,0,15313141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012177.8,0,0
407.831069193062,0,0,0,0,0,0,0,0,,None,408.838345659942,0,0,0,8830002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.101686019862,18,20,10,0,1,0,0,0,CHO,Lignin,409.108962486742,0.0958523571951429,3,0,0,0,0,0,0,1341910.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280203.8,0,0,0
408.130111888998,19,23,9,1,0,0,0,0,CHON,Lignin,409.137388355878,-0.261558784903889,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329282.8
408.137892951529,19,24,9,0,1,0,0,0,CHO,Lignin,409.145169418409,0.532301752456835,2,0,0,0,0,0,1292548.6,0,0,0,0,0,0,0,0,0,0,1735875.6,1386113,0,0,1968607.9,0,0,0,1592024.1,0,0,0
408.138188151405,19,24,9,0,1,0,0,0,CHO,Lignin,409.145464618285,-0.189202109582535,2,0,0,0,0,0,0,0,0,0,0,1405524.5,0,0,0,0,0,0,0,1329771.3,0,0,0,1389046.9,0,0,0,0,1273733
408.171330173022,16,32,5,2,1,2,0,0,CHONS,Lipid,409.178606639902,0.0286574063028769,1,0,0,0,0,0,0,0,0,0,2368171.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.171996642898,24,28,3,0,1,1,0,0,CHOS,UnsatHC,409.179273109778,-0.00688421549771973,1,0,0,1853730,0,0,0,2118895.8,0,0,0,2397277.3,2993948.8,0,0,0,0,1394381.5,0,1547635.9,0,4295657.5,1502696.9,0,0,0,1988069.4,4929722,1314958.1
408.172287769782,0,0,0,0,0,0,0,0,,None,409.179564236662,0,2,1356080.4,0,0,0,0,0,0,0,1299884.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1357826.5,0,0,0,0,0
408.305472030464,23,43,1,3,0,1,0,0,CHONS,Lipid,409.312748497344,-0.158288115989026,1,0,0,0,0,0,0,0,0,0,0,0,0,1275830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.313897782753,0,0,0,0,0,0,0,0,,None,409.321174249633,0,1,0,0,0,0,0,0,0,0,0,4379868.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.314655756909,0,0,0,0,0,0,0,0,,None,409.321932223789,0,0,2873441.5,0,5603661.5,6807920.5,5193905,5110831,5730083,7851713,6438872.5,0,3554945.5,3352896,3582904,0,4536053.5,0,2774775,2608558.5,2364823.8,2526750.5,1416978.1,1494537.6,0,1773999.3,1912596.4,0,0,0
408.314902439642,23,44,1,3,0,0,1,0,CHONP,Lipid,409.322178906522,0.0504579978457617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369138.8,0,0,0,2129649.3,1483445
408.315106822666,23,44,1,3,0,0,1,0,CHONP,Lipid,409.322383289546,-0.448862444779601,1,0,3541678.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.317549721512,0,0,0,0,0,0,0,0,,None,409.324826188392,0,0,0,0,0,0,0,0,0,0,0,1441501.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.318023711682,0,0,0,0,0,0,0,0,,None,409.325300178562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290487,0,0,0,0,0,0,0,0,0,0,0,0,0
408.318455286939,0,0,0,0,0,0,0,0,,None,409.325731753819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248759.9,0,0,0,0,0,0,0,0,0,0,0,0
408.318806251391,0,0,0,0,0,0,0,0,,None,409.326082718271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268216.1,0,0,0,0,0,0,0,0,0,0,0
408.323385067564,0,0,0,0,0,0,0,0,,None,409.330661534444,0,0,0,0,0,0,0,0,0,0,0,5730527.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373962.5,0,0
408.324011082803,0,0,0,0,0,0,0,0,,None,409.331287549683,0,1,3001444.8,0,0,0,2793907.3,2399537.3,4070182.8,4622020,5278683.5,0,0,0,0,0,4634361.5,1682169.5,2394873.5,2731441,0,3800609,3450388.8,3627787.8,3003957.8,0,2139415.5,0,0,0
408.324352813489,0,0,0,0,0,0,0,0,,None,409.331629280369,0,0,0,0,0,0,0,0,0,0,0,0,0,4475202.5,5082554,0,0,0,0,0,0,0,0,0,0,0,0,0,2406132.8,0
408.324725294052,0,0,0,0,0,0,0,0,,None,409.332001760932,0,0,0,0,3430224.8,3070323.3,0,0,0,0,0,0,5325444,0,0,0,0,0,0,0,0,0,0,0,0,3749297.5,0,0,0,2682039.8
408.324979753888,0,0,0,0,0,0,0,0,,None,409.332256220768,0,0,0,4100273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.325184957342,0,0,0,0,0,0,0,0,,None,409.332461424222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489306.4,0,0,0,0,0,0,0,0,0
408.32969892837,0,0,0,0,0,0,0,0,,None,409.33697539525,0,0,0,0,0,0,0,0,0,0,0,1831393.9,0,1339715.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.330391960862,25,47,1,1,0,1,0,0,CHONS,Lipid,409.337668427742,0.408949068658015,2,0,0,1743954.5,2045300.6,2747061,2917426.8,2782504.8,3000006.3,2583517.3,0,1643653.5,0,0,0,0,0,1375739.5,1931186.5,1285787.6,1370402.9,1273110.5,0,0,0,0,0,1424631.3,1607097.1
408.330722722878,25,47,1,1,0,1,0,0,CHONS,Lipid,409.337999189758,-0.399092579587536,1,0,0,0,0,0,0,0,0,0,0,0,0,1401275.3,0,1329148.3,0,0,0,0,0,0,0,0,0,0,0,0,0
408.734846273636,0,0,0,0,0,0,0,0,,None,409.742122740516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719428.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.735401891552,0,0,0,0,0,0,0,0,,None,409.742678358432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321332.6,0,0,0,0,0,0,0,0,0,0,0,0
408.77830081184,0,0,0,0,0,0,0,0,,None,409.78557727872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526158.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.779390971374,0,0,0,0,0,0,0,0,,None,409.786667438254,0,0,0,0,0,0,0,0,0,0,0,1275259.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.780701180445,0,0,0,0,0,0,0,0,,None,409.787977647325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305010.8,0,0,0,0,0,0,0,0,0,0,0,0,0
408.781450778363,0,0,0,0,0,0,0,0,,None,409.788727245243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431439.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.782480798222,0,0,0,0,0,0,0,0,,None,409.789757265102,0,0,0,0,0,0,0,1267870.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346420.9,0,0,0,0,0,0
408.790293814302,0,0,0,0,0,0,0,0,,None,409.797570281182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7580561.5,1612982.6,6239621,0,0,0,0,0,0,0,2386453.8,0,0,0,0
408.795135433848,0,0,0,0,0,0,0,0,,None,409.802411900728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642374.6,0,0,0,0,0,1359479.8,0,0,0,0,0,0
408.795509429958,0,0,0,0,0,0,0,0,,None,409.802785896838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389781.1,0,0,0,0,0
408.800539616228,0,0,0,0,0,0,0,0,,None,409.807816083108,0,0,0,0,0,0,0,0,0,0,0,2045314.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.801354518668,0,0,0,0,0,0,0,0,,None,409.808630985548,0,0,2740489.3,0,0,0,0,0,0,0,1983086.1,0,3875069.3,4349880,0,0,3139515.3,1488264.4,3683716,1818155.4,1455377.8,3358373.5,4246684.5,4341625,2436311.3,1706520.1,0,2073983.4,0,1415992.9
408.801661430356,0,0,0,0,0,0,0,0,,None,409.808937897236,0,0,0,2022187.6,0,0,0,0,0,0,0,0,0,0,3705374,0,0,0,0,0,0,0,0,0,0,0,0,0,2679725.8,0
408.802972529417,0,0,0,0,0,0,0,0,,None,409.810248996297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2593684.8,0,3022729,0,0,0,0,0,0,1502423.8,1385496.5,0,0,0,0
408.806137492789,0,0,0,0,0,0,0,0,,None,409.813413959669,0,0,0,0,0,1717998.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.807083506332,0,0,0,0,0,0,0,0,,None,409.814359973212,0,0,0,0,0,0,0,0,0,0,0,1516932.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.807775233381,0,0,0,0,0,0,0,0,,None,409.815051700261,0,0,1840907.5,0,0,0,1266478.1,0,1339861.3,0,2150512,0,2447614.8,3132345.8,1776927.3,0,1706429.8,0,2662277.8,1664045,1506323.3,2168743.3,2952350.3,2351994.5,2104537.5,0,0,0,2055344.3,0
408.811166437764,0,0,0,0,0,0,0,0,,None,409.818442904644,0,1,0,0,0,0,0,0,0,0,0,4208006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.812093811465,0,0,0,0,0,0,0,0,,None,409.819370278345,0,0,0,0,8471014,0,0,0,2921430.8,0,0,0,0,0,0,1301911,0,0,0,0,0,1557160.5,0,0,0,0,0,0,0,0
408.812388901432,0,0,0,0,0,0,0,0,,None,409.819665368312,0,0,0,2799918.3,0,9540080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.813096643905,0,0,0,0,0,0,0,0,,None,409.820373110785,0,0,1968909.4,0,0,0,0,2418342.3,0,3970404.5,3248753.8,0,3287808,0,1906976.4,0,0,0,1507719.3,0,0,0,0,0,0,1446170.8,0,0,0,0
408.81336791216,0,0,0,0,0,0,0,0,,None,409.82064437904,0,0,0,0,0,0,2332975.8,0,0,0,0,0,0,1820091.1,0,0,2663360,0,0,0,0,0,0,0,0,0,0,0,0,0
408.81642034953,0,0,0,0,0,0,0,0,,None,409.82369681641,0,0,0,0,0,0,0,0,0,0,0,1437064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.816926999039,0,0,0,0,0,0,0,0,,None,409.824203465919,0,0,0,0,0,0,1548336.5,1472167.1,0,0,0,0,1458433.1,0,0,0,0,0,0,0,0,0,0,0,0,1608731.5,0,0,0,0
408.817181351974,0,0,0,0,0,0,0,0,,None,409.824457818854,0,0,0,0,0,1672177,0,0,0,0,1509746.9,0,0,0,1891873.3,0,1577665.5,0,0,0,0,0,0,0,0,0,0,0,0,0
408.817626320331,0,0,0,0,0,0,0,0,,None,409.824902787211,0,0,0,1393967.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.821099270951,0,0,0,0,0,0,0,0,,None,409.828375737831,0,0,0,0,0,0,0,0,0,0,0,6858121.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.821824394675,0,0,0,0,0,0,0,0,,None,409.829100861555,0,0,3450128.3,0,5037545,4214258,4305201.5,3144360.3,0,6514535.5,6840436.5,0,7057666.5,5799869.5,0,0,6833091.5,0,4592010,4031536.5,2826262.8,4435627,4423842,3870589.8,0,0,2915777.8,1965956.4,0,3609406.3
408.822161316093,0,0,0,0,0,0,0,0,,None,409.829437782973,0,0,0,0,0,0,0,0,4830170.5,0,0,0,0,0,7012898.5,1820569.4,0,2163342.8,0,0,0,0,0,0,3873502.3,4390428.5,0,0,2973877.8,0
408.822410286973,0,0,0,0,0,0,0,0,,None,409.829686753853,0,1,0,4923697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.823534223791,0,0,0,0,0,0,0,0,,None,409.830810690671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331454.8
408.826232010441,0,0,0,0,0,0,0,0,,None,409.833508477321,0,0,0,0,0,0,0,0,0,0,0,0,0,2643902.3,0,0,0,0,0,0,0,0,0,1363070.8,0,0,0,0,0,0
408.826630953736,0,0,0,0,0,0,0,0,,None,409.833907420616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1860771.3,0,0,0,0,0,0,0,0,0,1582943.6,1325469.6,0,0,0,0
408.827828157942,0,0,0,0,0,0,0,0,,None,409.835104624822,0,0,0,0,0,0,0,0,0,0,0,3288460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.828385211599,0,0,0,0,0,0,0,0,,None,409.835661678479,0,0,2072338.6,0,0,0,3711283.5,3984041.8,3855836.8,4228969.5,0,0,2457860,0,0,0,0,0,2159499.8,0,2565656.5,2053805.1,2138276,0,0,0,0,0,0,0
408.828657848791,0,0,0,0,0,0,0,0,,None,409.835934315671,0,0,0,0,3569130.8,3994099.8,0,0,0,0,3542646.5,0,0,0,0,0,1913798.3,0,0,1722930.4,0,0,0,0,0,0,2158532,1558150,0,2129728.3
408.829398238246,0,0,0,0,0,0,0,0,,None,409.836674705126,0,0,0,2104370.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.832492138086,0,0,0,0,0,0,0,0,,None,409.839768604966,0,0,0,0,0,0,1292596.5,1453994.9,0,2117994.8,1327223.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.832863228903,0,0,0,0,0,0,0,0,,None,409.840139695783,0,1,0,0,0,0,0,0,1444830.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.836427345909,0,0,0,0,0,0,0,0,,None,409.843703812789,0,0,0,1296692.5,1445357.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.839232966398,0,0,0,0,0,0,0,0,,None,409.846509433278,0,1,0,0,0,0,0,0,0,0,0,1872527.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.840141423663,0,0,0,0,0,0,0,0,,None,409.847417890543,0,1,1441558.8,0,0,0,1995062.5,2321068.8,2161121,3009901.3,1959801.9,0,0,0,0,0,1277130.9,0,1591439.1,1507637.3,0,1364912.3,0,0,0,0,0,0,0,1704515.4
408.840497350062,0,0,0,0,0,0,0,0,,None,409.847773816942,0,0,0,0,1718254.5,1932278.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.840831797684,0,0,0,0,0,0,0,0,,None,409.848108264564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476134.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.84810481739,0,0,0,0,0,0,0,0,,None,409.85538128427,0,0,0,0,0,0,0,0,0,0,0,2184594.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.848994572465,0,0,0,0,0,0,0,0,,None,409.856271039345,0,0,0,0,1288689,1253625.1,0,0,1330148.1,1695856.3,1789052.8,0,0,2862532,2240552,2004895.9,0,0,0,0,0,0,2506409.8,1919876,0,2005538.4,0,0,0,0
408.849279997936,0,0,0,0,0,0,0,0,,None,409.856556464816,0,0,0,0,0,0,0,0,0,0,0,0,2436617.3,0,0,0,2351566.5,2928534.8,0,0,0,1658802.8,0,0,1271271.4,0,0,0,0,0
408.863550187888,0,0,0,0,0,0,0,0,,None,409.870826654768,0,1,0,0,0,0,1378108.3,0,1850345.4,0,0,0,0,0,0,0,0,0,0,0,1319457.3,1274294.8,0,0,0,0,0,0,0,0
408.863759584828,0,0,0,0,0,0,0,0,,None,409.871036051708,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510038,0,0,0,0,0,0,0,0,0,0,0
408.869417627448,0,0,0,0,0,0,0,0,,None,409.876694094328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527356.8,2539042.8,0,0,0,0,0,1782225.9,0,0,1493835.4
408.887550224609,0,0,0,0,0,0,0,0,,None,409.894826691489,0,0,0,0,0,0,0,0,0,0,0,0,0,1490381.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.905430576902,0,0,0,0,0,0,0,0,,None,409.912707043782,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380346.3,0,0,0,0,0
