,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,kmass,kdefect,NOSC,GFE,AI,AI_Mod,DBE,DBE_O,DBE_AI,ElComposition,bs1_class,bs2_class,bs3_class
569.2197433,0,0,0,0,0,0,0,0,,None,570.2270197,0,-1,NA,NA,NA,NA,NA,NA,568.584147449458,0.415852550541786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.2255847,0,0,0,0,0,0,0,0,,None,570.2328612,0,-1,NA,NA,NA,NA,NA,NA,568.589982326899,0.410017673101152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.2347542,0,0,0,0,0,0,0,0,,None,570.2420306,0,-1,NA,NA,NA,NA,NA,NA,568.599141588153,0.400858411846798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.2350869,0,0,0,0,0,0,0,0,,None,570.2423634,0,-1,NA,NA,NA,NA,NA,NA,568.599473916658,0.40052608334247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.2361456,37,35,2,2,0,0,1,0,CHONP,UnsatHC,570.2434221,0.338116079,-1,C37H35N2O2P,0.0540540540540541,0.945945945945946,0.0540540540540541,0.027027027027027,2,568.600531434504,0.399468565496477,-0.810810810810811,83.4081081081081,0.53125,0.545454545454545,22,20,17,CHNOP,Unsat Hydrocarbon,Unsat Hydrocarbon,Phytochemical
569.4121373,0,0,0,0,0,0,0,0,,None,570.4194138,0,-1,NA,NA,NA,NA,NA,NA,568.776326620599,0.223673379400907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.4129208,0,0,0,0,0,0,0,0,,None,570.4201973,0,-1,NA,NA,NA,NA,NA,NA,568.777109245736,0.222890754263972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.4141454,0,0,0,0,0,0,0,0,,None,570.4214219,0,-1,NA,NA,NA,NA,NA,NA,568.778332478337,0.221667521663221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.4274667,0,0,0,0,0,0,0,0,,None,570.4347432,0,-1,NA,NA,NA,NA,NA,NA,568.791638903654,0.208361096345925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.7029536,0,0,0,0,0,0,0,0,,None,570.71023,0,-1,NA,NA,NA,NA,NA,NA,569.06681819252,0.933181807479514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.7103204,0,0,0,0,0,0,0,0,,None,570.7175969,0,-1,NA,NA,NA,NA,NA,NA,569.074176766686,0.92582323331419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.7115995,0,0,0,0,0,0,0,0,,None,570.7188759,0,-1,NA,NA,NA,NA,NA,NA,569.075454438431,0.924545561568721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.7127829,0,0,0,0,0,0,0,0,,None,570.7200594,0,-1,NA,NA,NA,NA,NA,NA,569.076636517036,0.923363482963737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.7168784,0,0,0,0,0,0,0,0,,None,570.7241549,0,-1,NA,NA,NA,NA,NA,NA,569.080727443964,0.919272556035594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.7174411,0,0,0,0,0,0,0,0,,None,570.7247176,0,-1,NA,NA,NA,NA,NA,NA,569.081289515649,0.918710484351436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.7257173,0,0,0,0,0,0,0,0,,None,570.7329938,0,-1,NA,NA,NA,NA,NA,NA,569.08955647437,0.910443525630285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.732561,0,0,0,0,0,0,0,0,,None,570.7398374,0,-1,NA,NA,NA,NA,NA,NA,569.096392532633,0.903607467366783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.7334279,0,0,0,0,0,0,0,0,,None,570.7407044,0,-1,NA,NA,NA,NA,NA,NA,569.097258464645,0.902741535355062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.733858,0,0,0,0,0,0,0,0,,None,570.7411344,0,-1,NA,NA,NA,NA,NA,NA,569.097688084391,0.902311915608607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.7345542,0,0,0,0,0,0,0,0,,None,570.7418307,0,-1,NA,NA,NA,NA,NA,NA,569.098383507008,0.901616492991707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.7503241,0,0,0,0,0,0,0,0,,None,570.7576006,0,-1,NA,NA,NA,NA,NA,NA,569.114135798197,0.885864201803088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.7507428,0,0,0,0,0,0,0,0,,None,570.7580193,0,-1,NA,NA,NA,NA,NA,NA,569.114554030673,0.885445969327179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.7515243,0,0,0,0,0,0,0,0,,None,570.7588008,0,-1,NA,NA,NA,NA,NA,NA,569.115334658043,0.884665341956975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.7581086,0,0,0,0,0,0,0,0,,None,570.7653851,0,-1,NA,NA,NA,NA,NA,NA,569.121911605955,0.878088394045221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.7585878,0,0,0,0,0,0,0,0,,None,570.7658643,0,-1,NA,NA,NA,NA,NA,NA,569.122390270876,0.877609729124288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.7589636,0,0,0,0,0,0,0,0,,None,570.7662401,0,-1,NA,NA,NA,NA,NA,NA,569.122765651254,0.877234348745901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.8706583,0,0,0,0,0,0,0,0,,None,570.8779348,0,-1,NA,NA,NA,NA,NA,NA,569.234335631954,0.765664368045805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.8710883,0,0,0,0,0,0,0,0,,None,570.8783647,0,-1,NA,NA,NA,NA,NA,NA,569.234765151812,0.765234848187561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.9172021,0,0,0,0,0,0,0,0,,None,570.9244785,0,-1,NA,NA,NA,NA,NA,NA,569.280827460731,0.719172539268584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.9507498,0,0,0,0,0,0,0,0,,None,570.9580262,0,-1,NA,NA,NA,NA,NA,NA,569.31433770107,0.685662298930083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569.9573001,0,0,0,0,0,0,0,0,,None,570.9645766,0,-1,NA,NA,NA,NA,NA,NA,569.320880686946,0.679119313053661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.0800601,0,0,0,0,0,0,0,0,,None,571.0873366,0,-1,NA,NA,NA,NA,NA,NA,569.443503612034,0.556496387966376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.2307326,25,37,12,3,0,0,0,0,CHON,Lignin,571.238009,-0.499551689,-1,C25H37N3O12,0.48,1.48,0.12,0,NA,569.594007869774,0.405992130225854,-0.16,64.86,0,0,9,-3,-6,CHNO,Protein,Lignin,Other
570.2334775,0,0,0,0,0,0,0,0,,None,571.2407539,0,-1,NA,NA,NA,NA,NA,NA,569.596749704794,0.40325029520568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.2499422,0,0,0,0,0,0,0,0,,None,571.2572186,0,-1,NA,NA,NA,NA,NA,NA,569.613196020163,0.386803979836941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.2503225,0,0,0,0,0,0,0,0,,None,571.257599,0,-1,NA,NA,NA,NA,NA,NA,569.613575895517,0.38642410448324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.2507247,0,0,0,0,0,0,0,0,,None,571.2580011,0,-1,NA,NA,NA,NA,NA,NA,569.613977646417,0.386022353583371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.2510481,0,0,0,0,0,0,0,0,,None,571.2583246,0,-1,NA,NA,NA,NA,NA,NA,569.614300685305,0.385699314694648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.2514554,22,41,14,3,0,0,0,0,CHON,AminoSugar,571.2587319,0.212047718,-1,C22H41N3O14,0.636363636363636,1.86363636363636,0.136363636363636,0,NA,569.614707530511,0.3852924694894,-0.181818181818182,65.4818181818182,0,0,4,-10,-13,CHNO,Other,Amino Sugar,Other
570.2573254,0,0,0,0,0,0,0,0,,None,571.2646018,0,-1,NA,NA,NA,NA,NA,NA,569.620570976016,0.379429023983903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.2578863,0,0,0,0,0,0,0,0,,None,571.2651627,0,-1,NA,NA,NA,NA,NA,NA,569.62113124971,0.378868750289939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.2583954,0,0,0,0,0,0,0,0,,None,571.2656719,0,-1,NA,NA,NA,NA,NA,NA,569.621639781245,0.378360218755461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.3152394,0,0,0,0,0,0,0,0,,None,571.3225159,0,-1,NA,NA,NA,NA,NA,NA,569.678420308726,0.321579691273769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.7096177,0,0,0,0,0,0,0,0,,None,571.7168942,0,-1,NA,NA,NA,NA,NA,NA,570.072358242393,0.927641757606693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.7104348,0,0,0,0,0,0,0,0,,None,571.7177113,0,-1,NA,NA,NA,NA,NA,NA,570.073174430012,0.926825569987841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.7289199,0,0,0,0,0,0,0,0,,None,571.7361964,0,-1,NA,NA,NA,NA,NA,NA,570.091638889384,0.908361110615601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.7293031,0,0,0,0,0,0,0,0,,None,571.7365796,0,-1,NA,NA,NA,NA,NA,NA,570.0920216615,0.907978338500129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.7296256,0,0,0,0,0,0,0,0,,None,571.7369021,0,-1,NA,NA,NA,NA,NA,NA,570.092343801393,0.907656198606674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.7352391,0,0,0,0,0,0,0,0,,None,571.7425156,0,-1,NA,NA,NA,NA,NA,NA,570.097951033309,0.902048966690927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.735613,0,0,0,0,0,0,0,0,,None,571.7428895,0,-1,NA,NA,NA,NA,NA,NA,570.098324515809,0.901675484190946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.7414855,0,0,0,0,0,0,0,0,,None,571.7487619,0,-1,NA,NA,NA,NA,NA,NA,570.104190458523,0.895809541476979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.7418742,0,0,0,0,0,0,0,0,,None,571.7491507,0,-1,NA,NA,NA,NA,NA,NA,570.104578724497,0.895421275502827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.7482482,0,0,0,0,0,0,0,0,,None,571.7555246,0,-1,NA,NA,NA,NA,NA,NA,570.110945607232,0.889054392768116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.7485975,0,0,0,0,0,0,0,0,,None,571.755874,0,-1,NA,NA,NA,NA,NA,NA,570.1112945172,0.888705482799651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.7490458,0,0,0,0,0,0,0,0,,None,571.7563223,0,-1,NA,NA,NA,NA,NA,NA,570.111742316625,0.8882576833754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.7561771,0,0,0,0,0,0,0,0,,None,571.7634536,0,-1,NA,NA,NA,NA,NA,NA,570.118865653751,0.8811343462487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.7574494,0,0,0,0,0,0,0,0,,None,571.7647259,0,-1,NA,NA,NA,NA,NA,NA,570.12013653309,0.879863466910138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.7673327,0,0,0,0,0,0,0,0,,None,571.7746091,0,-1,NA,NA,NA,NA,NA,NA,570.130008797309,0.869991202691267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.7678223,0,0,0,0,0,0,0,0,,None,571.7750988,0,-1,NA,NA,NA,NA,NA,NA,570.130497850617,0.869502149383038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.768656,0,0,0,0,0,0,0,0,,None,571.7759324,0,-1,NA,NA,NA,NA,NA,NA,570.1313306197,0.868669380299934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.8545312,0,0,0,0,0,0,0,0,,None,571.8618077,0,-1,NA,NA,NA,NA,NA,NA,570.217109930685,0.782890069315386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.8686796,0,0,0,0,0,0,0,0,,None,571.875956,0,-1,NA,NA,NA,NA,NA,NA,570.231242532455,0.768757467545242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.8690354,0,0,0,0,0,0,0,0,,None,571.8763119,0,-1,NA,NA,NA,NA,NA,NA,570.231597935165,0.768402064834618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570.8697623,0,0,0,0,0,0,0,0,,None,571.8770388,0,-1,NA,NA,NA,NA,NA,NA,570.232324023502,0.767675976497685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.0066494,18,20,17,0,0,2,0,0,CHOS,Tannin,572.0139259,0.462775789,-1,C18H20O17S2,0.944444444444444,1.11111111111111,0,0,NA,570.369058274144,0.630941725856474,1,31.8,0,0,9,-8,-10,CHOS,Tannin,Tannin,Other
571.0124524,0,0,0,0,0,0,0,0,,None,572.0197288,0,-1,NA,NA,NA,NA,NA,NA,570.374854794462,0.625145205538047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.0135499,0,0,0,0,0,0,0,0,,None,572.0208264,0,-1,NA,NA,NA,NA,NA,NA,570.375951068984,0.624048931016432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.0612256,19,24,18,0,0,1,0,0,CHOS,Tannin,572.0685021,-0.292638636,-1,C19H24O18S,0.947368421052632,1.26315789473684,0,0,NA,570.423573533871,0.576426466128964,0.736842105263158,39.3,0,0,8,-10,-11,CHOS,Tannin,Tannin,Other
571.0731083,0,0,0,0,0,0,0,0,,None,572.0803848,0,-1,NA,NA,NA,NA,NA,NA,570.435442965542,0.564557034457948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.1002603,0,0,0,0,0,0,0,0,,None,572.1075368,0,-1,NA,NA,NA,NA,NA,NA,570.462564647376,0.537435352623788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.1010133,0,0,0,0,0,0,0,0,,None,572.1082898,0,-1,NA,NA,NA,NA,NA,NA,570.46331680657,0.536683193430235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.1019821,0,0,0,0,0,0,0,0,,None,572.1092586,0,-1,NA,NA,NA,NA,NA,NA,570.464284524799,0.535715475200959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.207215,0,0,0,0,0,0,0,0,,None,572.2144915,0,-1,NA,NA,NA,NA,NA,NA,570.569399920803,0.430600079197234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.2192878,0,0,0,0,0,0,0,0,,None,572.2265642,0,-1,NA,NA,NA,NA,NA,NA,570.581459240206,0.418540759793586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.2288866,0,0,0,0,0,0,0,0,,None,572.236163,0,-1,NA,NA,NA,NA,NA,NA,570.591047322101,0.408952677899379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.2295269,0,0,0,0,0,0,0,0,,None,572.2368034,0,-1,NA,NA,NA,NA,NA,NA,570.591686907136,0.408313092864091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.2299657,0,0,0,0,0,0,0,0,,None,572.2372422,0,-1,NA,NA,NA,NA,NA,NA,570.592125217168,0.407874782832096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.2303277,0,0,0,0,0,0,0,0,,None,572.2376042,0,-1,NA,NA,NA,NA,NA,NA,570.592486812955,0.407513187044515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.2354098,0,0,0,0,0,0,0,0,,None,572.2426862,0,-1,NA,NA,NA,NA,NA,NA,570.597563238237,0.402436761762829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.2358622,0,0,0,0,0,0,0,0,,None,572.2431386,0,-1,NA,NA,NA,NA,NA,NA,570.598015133083,0.401984866916564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.2363557,0,0,0,0,0,0,0,0,,None,572.2436321,0,-1,NA,NA,NA,NA,NA,NA,570.598508082037,0.401491917963199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.2367346,0,0,0,0,0,0,0,0,,None,572.2440111,0,-1,NA,NA,NA,NA,NA,NA,570.598886558954,0.401113441046277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.2406936,38,37,3,0,0,0,1,0,CHOP,UnsatHC,572.2479701,0.107463581,-1,C38H37O3P,0.0789473684210526,0.973684210526316,0,0.0263157894736842,0,570.602841138299,0.397158861701087,-0.947368421052632,87.3,0.5,0.52112676056338,21,18,17,CHOP,Unsat Hydrocarbon,Unsat Hydrocarbon,Phytochemical
571.2414119,0,0,0,0,0,0,0,0,,None,572.2486884,0,-1,NA,NA,NA,NA,NA,NA,570.603558636239,0.396441363761255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.2420126,0,0,0,0,0,0,0,0,,None,572.2492891,0,-1,NA,NA,NA,NA,NA,NA,570.604158665492,0.395841334508304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.2423493,26,41,10,2,0,0,1,0,CHONP,Protein,572.2496258,0.447867183,-1,C26H41N2O10P,0.384615384615385,1.57692307692308,0.0769230769230769,0.0384615384615385,2,570.604494989529,0.395505010470515,-0.769230769230769,82.2230769230769,0,0,8,-2,-5,CHNOP,Protein,Protein,Lipid
571.2473097,0,0,0,0,0,0,0,0,,None,572.2545862,0,-1,NA,NA,NA,NA,NA,NA,570.609449850703,0.390550149297496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.2479328,0,0,0,0,0,0,0,0,,None,572.2552092,0,-1,NA,NA,NA,NA,NA,NA,570.610072254943,0.389927745056525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.2483355,0,0,0,0,0,0,0,0,,None,572.255612,0,-1,NA,NA,NA,NA,NA,NA,570.610474505285,0.389525494714803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.2487498,0,0,0,0,0,0,0,0,,None,572.2560263,0,-1,NA,NA,NA,NA,NA,NA,570.610888342674,0.389111657325884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.2554837,34,41,2,2,0,1,1,0,CHONSP,UnsatHC,572.2627602,-0.217396217,-1,C34H41N2O2SP,0.0588235294117647,1.20588235294118,0.0588235294117647,0.0294117647058824,2,570.617614723541,0.382385276458876,-1,88.8,0.357142857142857,0.379310344827586,16,14,10,CHNOSP,Unsat Hydrocarbon,Unsat Hydrocarbon,Phytochemical
571.2559616,0,0,0,0,0,0,0,0,,None,572.2632381,0,-1,NA,NA,NA,NA,NA,NA,570.618092089914,0.381907910086284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.418544,0,0,0,0,0,0,0,0,,None,572.4258204,0,-1,NA,NA,NA,NA,NA,NA,570.780492948953,0.219507051046548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.4325474,0,0,0,0,0,0,0,0,,None,572.4398239,0,-1,NA,NA,NA,NA,NA,NA,570.794480712632,0.205519287368134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.433152,0,0,0,0,0,0,0,0,,None,572.4404285,0,-1,NA,NA,NA,NA,NA,NA,570.79508463753,0.204915362469933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.4334571,0,0,0,0,0,0,0,0,,None,572.4407336,0,-1,NA,NA,NA,NA,NA,NA,570.795389396853,0.204610603147216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.514224,0,0,0,0,0,0,0,0,,None,572.5215005,0,-1,NA,NA,NA,NA,NA,NA,570.876066111811,0.123933888189299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7124288,0,0,0,0,0,0,0,0,,None,572.7197053,0,-1,NA,NA,NA,NA,NA,NA,571.07404959456,0.925950405439607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.712927,0,0,0,0,0,0,0,0,,None,572.7202034,0,-1,NA,NA,NA,NA,NA,NA,571.074547238266,0.925452761734164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7187698,0,0,0,0,0,0,0,0,,None,572.7260462,0,-1,NA,NA,NA,NA,NA,NA,571.080383514143,0.919616485856864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.719354,0,0,0,0,0,0,0,0,,None,572.7266305,0,-1,NA,NA,NA,NA,NA,NA,571.08096706182,0.919032938179839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7200423,0,0,0,0,0,0,0,0,,None,572.7273188,0,-1,NA,NA,NA,NA,NA,NA,571.081654593258,0.918345406741764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7239205,0,0,0,0,0,0,0,0,,None,572.731197,0,-1,NA,NA,NA,NA,NA,NA,571.085528462825,0.914471537174563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7246311,0,0,0,0,0,0,0,0,,None,572.7319075,0,-1,NA,NA,NA,NA,NA,NA,571.086238269363,0.913761730636793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.724973,0,0,0,0,0,0,0,0,,None,572.7322495,0,-1,NA,NA,NA,NA,NA,NA,571.086579787595,0.913420212405413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.725307,0,0,0,0,0,0,0,0,,None,572.7325834,0,-1,NA,NA,NA,NA,NA,NA,571.086913414647,0.913086585352744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7283928,0,0,0,0,0,0,0,0,,None,572.7356693,0,-1,NA,NA,NA,NA,NA,NA,571.089995769015,0.910004230984669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.728702,0,0,0,0,0,0,0,0,,None,572.7359784,0,-1,NA,NA,NA,NA,NA,NA,571.09030462376,0.909695376240165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7291529,0,0,0,0,0,0,0,0,,None,572.7364293,0,-1,NA,NA,NA,NA,NA,NA,571.090755020281,0.909244979719119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7333842,0,0,0,0,0,0,0,0,,None,572.7406606,0,-1,NA,NA,NA,NA,NA,NA,571.094981595574,0.905018404426414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.733819,0,0,0,0,0,0,0,0,,None,572.7410954,0,-1,NA,NA,NA,NA,NA,NA,571.095415910072,0.904584089927994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7342508,0,0,0,0,0,0,0,0,,None,572.7415273,0,-1,NA,NA,NA,NA,NA,NA,571.09584722792,0.904152772079783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7371062,0,0,0,0,0,0,0,0,,None,572.7443827,0,-1,NA,NA,NA,NA,NA,NA,571.098699439555,0.901300560444952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7429178,0,0,0,0,0,0,0,0,,None,572.7501942,0,-1,NA,NA,NA,NA,NA,NA,571.104504550271,0.895495449729424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7438526,0,0,0,0,0,0,0,0,,None,572.7511291,0,-1,NA,NA,NA,NA,NA,NA,571.105438306465,0.894561693535479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.744283,0,0,0,0,0,0,0,0,,None,572.7515595,0,-1,NA,NA,NA,NA,NA,NA,571.105868225876,0.894131774123935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.744674,0,0,0,0,0,0,0,0,,None,572.7519505,0,-1,NA,NA,NA,NA,NA,NA,571.106258789282,0.893741210717963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7472989,0,0,0,0,0,0,0,0,,None,572.7545754,0,-1,NA,NA,NA,NA,NA,NA,571.108880758295,0.891119241704814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7476287,0,0,0,0,0,0,0,0,,None,572.7549052,0,-1,NA,NA,NA,NA,NA,NA,571.109210190038,0.890789809962484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7483553,0,0,0,0,0,0,0,0,,None,572.7556318,0,-1,NA,NA,NA,NA,NA,NA,571.109935978709,0.890064021290527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7488167,0,0,0,0,0,0,0,0,,None,572.7560932,0,-1,NA,NA,NA,NA,NA,NA,571.110396863506,0.889603136493861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7491925,0,0,0,0,0,0,0,0,,None,572.756469,0,-1,NA,NA,NA,NA,NA,NA,571.110772243885,0.889227756115474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7499883,0,0,0,0,0,0,0,0,,None,572.7572648,0,-1,NA,NA,NA,NA,NA,NA,571.111567155287,0.888432844712838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7540095,0,0,0,0,0,0,0,0,,None,572.761286,0,-1,NA,NA,NA,NA,NA,NA,571.115583865179,0.88441613482064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7656652,0,0,0,0,0,0,0,0,,None,572.7729416,0,-1,NA,NA,NA,NA,NA,NA,571.12722655032,0.872773449679585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.7659606,0,0,0,0,0,0,0,0,,None,572.7732371,0,-1,NA,NA,NA,NA,NA,NA,571.127521620474,0.872478379525774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.8676672,0,0,0,0,0,0,0,0,,None,572.8749437,0,-1,NA,NA,NA,NA,NA,NA,571.229114653976,0.770885346023874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571.9960542,0,0,0,0,0,0,0,0,,None,573.0033307,0,-1,NA,NA,NA,NA,NA,NA,571.357358295905,0.642641704095126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572.0834656,0,0,0,0,0,0,0,0,,None,573.0907421,0,-1,NA,NA,NA,NA,NA,NA,571.444672091555,0.555327908445292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572.09452,0,0,0,0,0,0,0,0,,None,573.1017965,0,-1,NA,NA,NA,NA,NA,NA,571.455714148113,0.544285851887025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572.0951712,0,0,0,0,0,0,0,0,,None,573.1024477,0,-1,NA,NA,NA,NA,NA,NA,571.456364620977,0.543635379022817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
